candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
C_r110101_tau7,C,200001,980,8.078902130872049,15.06720145059994,37.92483763379543,0.363265306122449,4.885618083164127,15.0142137377146,31.640523259296398,2.5409271282288,888.2457409882679,124354.4037383575,0.1326530612244898,55.51846172567457,6,0.2470345819111333,3,3.0,5,4.690193446010655,11.512957252532082,12,0.8214285714285714,,,307.0
C_r110101_tau7,C,200002,980,8.349163172826211,15.36208834289424,34.08667826134487,0.3540816326530612,4.885618083164127,16.521839101648265,26.78336880730981,2.6840052910852936,940.6489610958544,131690.85455341963,0.1479591836734693,77.80419701810752,8,0.2609449588555146,2,2.857142857142857,5,7.923491877441419,13.952547088366217,12,0.8333333333333334,,,309.0
C_r110101_tau8,C,200000,980,9.48882455445904,16.472089860581487,44.30943389036751,0.3244897959183673,4.885618083164127,23.52347321198668,38.01781976746838,3.610908120949074,1162.6628700754818,162772.80181056747,0.1612244897959183,77.04515715067828,7,0.3510605117589377,4,1.4285714285714286,4,4.212268242060227,11.48898581913168,12,0.8095238095238095,,,305.0
C_r110101_tau8,C,200001,980,11.276053649779495,18.264352969507385,51.29280303558998,0.2989795918367346,5.98142396999972,31.383280484304827,44.43727370845404,5.27040507865823,1515.006648323246,212100.93076525445,0.2030612244897959,98.30440788250417,9,0.5124004937584391,3,4.285714285714286,7,6.5575999859476415,16.11427147393043,12,0.8333333333333334,,,307.0
C_r110101_tau8,C,200002,980,12.330525917843635,19.343451087911664,52.74507393870004,0.2979591836734694,6.771236166328253,31.01122762404193,45.385355191708136,6.281940174692069,1725.6830448737078,241595.6262823191,0.2163265306122449,124.02422613251838,12,0.6107441836506178,2,4.571428571428571,8,13.694801989616018,22.87215950729341,12,0.8571428571428571,,,309.0
C_r111000_tau4,C,200000,980,6.720011361404741,13.70327666752719,24.97606605612092,0.410204081632653,4.885618083164127,9.79869268479038,18.07830902275903,1.4384575476301822,626.0430886074789,87646.03240504705,0.0775510204081632,72.53855623385607,7,0.1398500393529343,5,1.4285714285714286,5,4.1641215058000425,9.22447355470681,12,0.8214285714285714,,,226.0
C_r111000_tau4,C,200001,980,6.662995412066387,13.651294731794277,24.58864415410083,0.4,4.885618083164127,9.79869268479038,15.01119594710414,1.3474579095383703,612.411336002646,85737.58704037043,0.0693877551020408,77.66795588169771,7,0.1310028523162304,1,3.0,7,4.387379242631111,9.368787080188602,12,0.8928571428571429,,,226.0
C_r111000_tau4,C,200002,980,7.9704327341797265,14.983357904247754,30.027527641225788,0.3908163265306122,4.885618083164127,11.43274042711568,22.97404231495577,2.5492689452470176,872.2229083483525,122111.20716876934,0.096938775510204,119.72668123086623,9,0.2478455918990156,0,3.857142857142857,8,11.374919447750573,16.60217300832239,12,0.8690476190476191,,,229.0
C_r111000_tau5,C,200000,980,6.953953828188019,13.937219134310467,27.52752257340457,0.4040816326530612,4.885618083164127,10.87172627433364,19.7967214750668,1.6449569433743707,671.6070921682159,94024.99290355024,0.0877551020408163,72.53855623385607,7,0.1599263694947305,5,1.8571428571428568,5,3.819572810515077,9.379839345348834,12,0.8214285714285714,,,225.0
C_r111000_tau5,C,200001,980,6.956740357703457,13.945039677431348,26.118310537660584,0.3938775510204081,4.885618083164127,11.005221170926305,17.788217774560316,1.5831379732183355,669.9358353341416,93791.01694677984,0.0755102040816326,77.66795588169771,7,0.1539161918406715,1,3.142857142857143,7,3.863885186511486,9.368787080188602,12,0.8809523809523809,,,226.0
C_r111000_tau5,C,200002,980,7.976042401697573,14.9889675717656,30.027527641225788,0.3897959183673469,4.885618083164127,11.43274042711568,22.97404231495577,2.5492689452470176,873.1407602192688,122239.70643069762,0.096938775510204,119.72668123086623,9,0.2478455918990156,0,3.857142857142857,8,11.374919447750573,16.60217300832239,12,0.8690476190476191,,,229.0
C_r111000_tau6,C,200000,980,7.070979138357094,14.054244444479544,29.53258590214453,0.4010204081632653,4.885618083164127,11.142589079069438,20.611594465109462,1.7469534928377433,694.3999093040719,97215.98730257008,0.0938775510204081,72.53855623385607,7,0.1698427006925583,5,2.0,5,3.5524159021354462,9.263884358871117,12,0.8333333333333334,,,224.0
C_r111000_tau6,C,200001,980,6.895409578053316,13.883708897781208,25.880130668961577,0.3948979591836735,4.885618083164127,10.774602526460402,17.788217774560316,1.5519890330640695,657.8737610367664,92102.3265451473,0.0765306122448979,77.66795588169771,7,0.1508878226590067,1,3.0,7,3.878692771711449,9.368787080188602,12,0.8809523809523809,,,226.0
C_r111000_tau6,C,200002,980,7.991585435997464,15.004510606065493,30.027527641225788,0.386734693877551,4.885618083164127,11.43274042711568,22.97404231495577,2.5492689452470176,875.6371221812877,122589.19710538028,0.096938775510204,119.72668123086623,9,0.2478455918990156,0,3.857142857142857,8,11.252221781788416,16.47947534236023,12,0.8809523809523809,,,229.0
C_r111000_tau7,C,200000,980,7.061367646321768,14.044632952444218,29.53258590214453,0.4020408163265306,4.885618083164127,11.43274042711568,20.611594465109462,1.7469534928377433,692.5208042123053,96952.91258972276,0.0938775510204081,72.53855623385607,7,0.1698427006925583,5,2.0,5,3.5524159021354462,9.263884358871117,12,0.8333333333333334,,,224.0
C_r111000_tau7,C,200001,980,6.961888267446365,13.950187587174256,25.880130668961577,0.3928571428571428,4.885618083164127,10.774602526460402,17.788217774560316,1.609512782466281,670.76133565007,93906.5869910098,0.0765306122448979,77.66795588169771,7,0.1564804094064439,1,3.2857142857142856,7,3.8549149266411975,9.368787080188602,12,0.8690476190476191,,,226.0
C_r111000_tau7,C,200002,980,8.012136581914083,15.02506175198211,30.027527641225788,0.3846938775510204,4.885618083164127,11.443216282728493,23.17565238833771,2.5658906359733566,879.3391880993053,123107.48633390274,0.0989795918367346,119.72668123086623,9,0.2494615896085207,0,3.857142857142857,8,11.17313796809556,16.47947534236023,12,0.8928571428571429,,,229.0
C_r111000_tau8,C,200000,980,9.785293330597876,16.768558636720325,44.57390366746789,0.3265306122448979,4.885618083164127,24.128228366326884,38.05409896829647,4.031367998358036,1222.205697330519,171108.79762627263,0.1571428571428571,77.04515715067828,7,0.3919385553959201,6,3.4285714285714284,6,4.972754089507636,12.802675990527382,12,0.8452380952380952,,,222.0
C_r111000_tau8,C,200001,980,11.293589887013772,18.281889206741663,52.95895136679692,0.3142857142857143,4.885618083164127,25.25928714303363,46.36900638010491,5.555521269111378,1521.0843836754632,212951.81371456484,0.1642857142857142,127.00999687504373,9,0.5401201233858285,4,6.428571428571429,9,4.683134394830471,14.40041100679314,12,0.8809523809523809,,,225.0
C_r111000_tau8,C,200002,980,12.63519166481548,19.64811683488351,64.01564077961508,0.3010204081632653,5.98142396999972,26.824373078586977,58.12493999311935,6.824562814706253,1787.242414595749,250213.9380434049,0.1846938775510204,155.74641751252057,12,0.6634991625408857,3,7.0,11,10.954019390598578,20.09729735700248,12,0.8452380952380952,,,226.0
C_r111001_tau4,C,200000,980,9.27169640780044,16.25496171392289,49.68990675146963,0.3816326530612245,4.885618083164127,22.76379735251901,41.80470467424234,3.816820409593589,1130.6658121723333,158293.21370412665,0.1448979591836734,73.08884756511543,8,0.3710797620438211,6,2.7142857142857144,6,4.622347622824755,12.146059273947444,12,0.8333333333333334,,,307.0
C_r111001_tau4,C,200001,980,9.687545617814513,16.675844937542404,48.070000046455846,0.3704081632653061,4.885618083164127,20.030517955411216,41.93780071668708,4.170944733610942,1211.4030098053322,169596.42137274652,0.1387755102040816,104.8788500907176,9,0.4055085157677305,2,5.285714285714286,9,3.997441449175028,11.854846689635115,12,0.8571428571428571,,,310.0
C_r111001_tau4,C,200002,980,9.85228905321474,16.865214223282763,44.23113790118773,0.3704081632653061,4.885618083164127,18.931277822417336,37.576635955413,4.332891462435547,1244.5125395022935,174231.7555303211,0.1448979591836734,125.73675016369816,10,0.4212533366256781,3,5.142857142857143,9,12.340295199400014,19.528295102772216,12,0.8452380952380952,,,307.0
C_r111001_tau5,C,200000,980,9.422734998681454,16.4060003048039,50.45981655127108,0.3806122448979592,4.885618083164127,23.128187463245425,42.87786378977801,3.994355291283159,1160.6694487158825,162493.72282022354,0.1469387755102041,79.30450167853996,8,0.3883400977636404,6,2.7142857142857144,6,4.486347368252222,12.146059273947444,12,0.8333333333333334,,,307.0
C_r111001_tau5,C,200001,980,9.9232347090593,16.91153402878719,48.51559442092231,0.3693877551020408,4.885618083164127,22.16479578742083,43.05529910756573,4.40048658534936,1258.336746421637,176167.14449902918,0.1418367346938775,104.8788500907176,10,0.4278250846867433,2,5.285714285714286,9,3.9571011327371153,11.809490945358649,12,0.8571428571428571,,,310.0
C_r111001_tau5,C,200002,980,9.85228905321474,16.865214223282763,44.23113790118773,0.3704081632653061,4.885618083164127,18.931277822417336,37.576635955413,4.332891462435547,1244.5125395022935,174231.7555303211,0.1448979591836734,125.73675016369816,10,0.4212533366256781,3,5.142857142857143,9,12.340295199400014,19.528295102772216,12,0.8452380952380952,,,307.0
C_r111001_tau6,C,200000,980,9.604159759830392,16.587425065952843,50.63533871942279,0.376530612244898,4.885618083164127,24.778758932889644,42.8867987809402,4.129759237485142,1196.138074415058,167459.3304181081,0.1520408163265306,79.30450167853996,8,0.4015043703110555,6,2.857142857142857,6,4.56574543976298,12.255528594818452,12,0.8333333333333334,,,307.0
C_r111001_tau6,C,200001,980,10.125987072379749,17.114286392107637,50.72060921040702,0.3673469387755102,4.885618083164127,22.432389321013694,43.911641648568526,4.621398794238202,1298.3888319045811,181774.43646664132,0.1438775510204081,121.06859304398677,10,0.4493026605509364,3,5.857142857142857,10,4.277200272143144,12.484997035367169,12,0.8571428571428571,,,309.0
C_r111001_tau6,C,200002,980,9.852166322300905,16.86509149236893,44.23113790118773,0.3704081632653061,4.885618083164127,18.931277822417336,37.576635955413,4.336269125604081,1244.4879933195264,174228.31906473372,0.1469387755102041,125.73675016369816,10,0.4215817205448411,3,5.142857142857143,9,12.340295199400014,19.528295102772216,12,0.8571428571428571,,,308.0
C_r111001_tau7,C,200000,980,9.73959319115468,16.72285849727713,50.63533871942279,0.3663265306122449,4.885618083164127,23.8226228489772,42.87786378977801,4.201429671231344,1221.1839443533847,170965.75220947387,0.1612244897959183,79.30450167853996,8,0.4084723291474917,6,2.857142857142857,6,4.847365246829478,12.558697570842275,12,0.8333333333333334,,,307.0
C_r111001_tau7,C,200001,980,11.282827309257794,18.271126628985684,55.744279969989805,0.3530612244897959,4.885618083164127,28.420073773832844,48.40899934049836,5.744816665946631,1526.7460891099963,213744.45247539948,0.1622448979591836,123.15520136298436,11,0.5585238425225891,4,6.714285714285714,11,3.638335388313642,13.62240183963038,12,0.8571428571428571,,,310.0
C_r111001_tau7,C,200002,980,11.134530190108944,18.14745536017697,52.03629634829537,0.3489795918367347,4.885618083164127,23.665265769288787,46.90897474657763,5.524681626064713,1496.701956389136,209538.27389447903,0.1704081632653061,155.74641751252057,11,0.5371218247562916,4,6.0,9,11.88933793982217,19.697434195446377,12,0.8690476190476191,,,308.0
C_r111001_tau8,C,200000,980,11.711538070075184,18.69480337619764,58.753567831410166,0.3020408163265306,5.98142396999972,31.94700608105766,51.01526891245646,5.75224237819154,1602.5566860423066,224357.93604592292,0.1846938775510204,79.96016290457919,7,0.5592457867686219,5,3.2857142857142856,5,5.914606046134223,14.55251427406317,12,0.8214285714285714,,,308.0
C_r111001_tau8,C,200001,980,13.679154725406642,20.66745404513453,70.46545324275708,0.2908163265306122,5.98142396999972,38.34501288776194,62.10906875705014,7.698046960048684,1993.8405630743996,279137.6788304159,0.2163265306122449,127.00999687504373,12,0.7484212322269553,2,5.714285714285714,9,7.123845020600429,17.97400966042446,12,0.8571428571428571,,,310.0
C_r111001_tau8,C,200002,980,13.44461616613781,20.45754133620584,64.37931134937821,0.2897959183673469,6.771236166328253,35.48945077007389,55.80110870575056,7.397047591450936,1946.7284715346395,272541.9860148495,0.2153061224489796,140.18154511853936,13,0.7191574047243966,3,5.0,9,11.160831893718548,21.3211998503699,12,0.8333333333333334,,,308.0
C_r111100_tau4,C,200000,980,7.071349162210865,14.054614468333313,28.82321779134897,0.4,4.885618083164127,11.443216282728493,22.00311905927271,1.7595577653895704,694.269832442173,97197.7765419042,0.1051020408163265,66.25275983055326,8,0.1710681160795416,4,1.1428571428571428,4,3.6463973117658393,9.259273431144353,12,0.8214285714285714,,,309.0
C_r111100_tau4,C,200001,980,7.059891168819906,14.048190488547798,26.78578567691158,0.3908163265306122,4.885618083164127,11.67133508853817,20.034584795119702,1.6967597128023193,689.9537526594722,96593.52537232613,0.0897959183673469,77.66795588169771,7,0.164962749855781,2,3.2857142857142856,7,4.433726325912061,10.139491551887517,12,0.8214285714285714,,,308.0
C_r111100_tau4,C,200002,980,8.14362159666677,15.1565467667348,31.63936295642553,0.3846938775510204,4.885618083164127,12.428368980827925,24.01652741428373,2.668975528016099,905.6630948435582,126792.83327809814,0.0989795918367346,105.01348225719994,9,0.259483731890454,0,3.4285714285714284,7,11.24620545200348,16.746823211375347,12,0.8690476190476191,,,311.0
C_r111100_tau5,C,200000,980,7.177719070629043,14.160984376751491,30.02906108013636,0.3959183673469387,4.885618083164127,11.544217000651376,23.333897632188695,1.844181026461763,714.7274875951962,100061.84826332748,0.1081632653061224,66.25275983055326,8,0.1792953775726714,4,1.1428571428571428,4,3.527890985220088,9.355214451742023,12,0.8095238095238095,,,309.0
C_r111100_tau5,C,200001,980,7.491208743698583,14.479508063426474,30.04883904353511,0.3877551020408163,4.885618083164127,12.290420767328124,24.59182023716104,2.110031239112029,775.605022737248,108584.70318321472,0.0948979591836734,82.19865995605505,8,0.2051419260247806,2,3.7142857142857135,8,4.324109336525122,10.237035984049175,12,0.8333333333333334,,,308.0
C_r111100_tau5,C,200002,980,8.149231264184618,15.162156434252646,31.63936295642553,0.3836734693877551,4.885618083164127,12.428368980827925,24.01652741428373,2.668975528016099,906.5809467144744,126921.33254002644,0.0989795918367346,105.01348225719994,9,0.259483731890454,0,3.4285714285714284,7,11.24620545200348,16.746823211375347,12,0.8809523809523809,,,311.0
C_r111100_tau6,C,200000,980,7.313448227720095,14.296713533842542,30.97447651525561,0.3908163265306122,4.885618083164127,12.706813185707356,23.54163464565728,1.944038515953078,740.8529108501415,103719.4075190198,0.110204081632653,66.25275983055326,8,0.1890037446065492,4,1.4285714285714286,4,3.2680833801523894,9.343539280822124,12,0.8095238095238095,,,310.0
C_r111100_tau6,C,200001,980,7.09908429475602,14.087383614483912,27.89842049861098,0.3908163265306122,4.885618083164127,11.94427190999916,20.91803891105184,1.7258372439787997,697.7923778466949,97690.93289853728,0.0897959183673469,77.66795588169771,7,0.1677897320534944,2,3.142857142857143,7,4.732752344471632,10.139491551887517,12,0.8333333333333334,,,308.0
C_r111100_tau6,C,200002,980,8.322065662609283,15.33499083267731,31.86772183528913,0.373469387755102,4.885618083164127,12.428090415820634,24.009926113377546,2.7968950021964254,939.107010072877,131474.98141020277,0.1030612244897959,119.72668123086623,9,0.2719203474357636,0,3.857142857142857,8,10.99267716649164,16.92094700277883,12,0.8690476190476191,,,311.0
C_r111100_tau7,C,200000,980,7.684413354775526,14.667678660897977,34.97817578180075,0.3714285714285714,4.885618083164127,13.688467255557288,28.989713921938524,2.2093620202143938,811.1683852408196,113563.57393371474,0.1193877551020408,66.25275983055326,8,0.2147990852986216,4,1.5714285714285714,4,3.181295587054924,9.660401626835442,12,0.7857142857142857,,,308.0
C_r111100_tau7,C,200001,980,7.673322211149943,14.661621530877836,34.166241121391394,0.376530612244898,4.885618083164127,12.75156828125182,26.52029572617182,2.241929979141557,809.7828182683369,113369.59455756716,0.1051020408163265,77.66795588169771,7,0.2179654146387624,2,3.857142857142857,7,3.87944749348548,10.139491551887517,12,0.8452380952380952,,,309.0
C_r111100_tau7,C,200002,980,8.751363508027568,15.764288678095596,36.025364703349844,0.3571428571428571,4.885618083164127,14.92569587999888,28.854887387920705,3.170817794703039,1021.7012730340851,143038.17822477192,0.1336734693877551,105.01348225719994,9,0.3082739522627954,2,4.571428571428571,7,11.201527991458793,17.55651432228868,12,0.8809523809523809,,,309.0
